Transaction ID,Transaction Date,Product Key,Quantity,Unit Price,Total Sales
TXN-05-0964,2026-05-14,TP-Link UE300 Ethernet Adapter,9,1218.89,10970.01
TXN-05-0965,2026-05-08,Dell P2425H Monitor,18,18744.19,337395.42
TXN-05-0966,2026-05-22,Jabra Evolve2 40 Headset,6,12245.92,73475.52
TXN-05-0967,2026-05-13,Belkin USB-C 7-in-1 Hub,13,6823.91,88710.83
TXN-05-0968,2026-05-23,Belkin USB-C 7-in-1 Hub,11,6707.97,73787.67
TXN-05-0969,2026-05-30,Microsoft LifeCam HD-3000,3,3375.06,10125.18
TXN-05-0970,2026-05-24,HP E24 G5 Monitor,10,21660.42,216604.2
TXN-05-0971,2026-05-13,HP E24 G5 Monitor,18,21253.09,382555.62
TXN-05-0972,2026-05-24,Jabra Evolve2 40 Headset,15,12809.88,192148.2
TXN-05-0973,2026-05-28,TP-Link UE300 Ethernet Adapter,2,1134.35,2268.7
TXN-05-0974,2026-05-04,Kingston DataTraveler 64GB,15,677.14,10157.1
TXN-05-0975,2026-05-19,SanDisk Extreme Portable SSD 1TB,14,10261.02,143654.28
TXN-05-0976,2026-05-05,SanDisk Extreme Portable SSD 1TB,13,10929.89,142088.57
TXN-05-0977,2026-05-04,TP-Link UE300 Ethernet Adapter,17,1206.31,20507.27
TXN-05-0978,2026-05-05,Logitech K380 Keyboard,1,3471.23,3471.23
TXN-05-0979,2026-05-03,Kingston DataTraveler 64GB,20,697.17,13943.4
TXN-05-0980,2026-05-01,Logitech K380 Keyboard,1,3230.89,3230.89
TXN-05-0981,2026-05-29,Dell P2425H Monitor,9,19156.77,172410.93
TXN-05-0982,2026-05-15,Logitech MX Master 3S,11,9286.43,102150.73
TXN-05-0983,2026-05-24,Kingston DataTraveler 64GB,5,707.45,3537.25
TXN-05-0984,2026-05-21,Logitech MX Master 3S,19,8652.86,164404.34
TXN-05-0985,2026-05-03,Kingston DataTraveler 64GB,1,704.22,704.22
TXN-05-0986,2026-05-02,Kingston DataTraveler 64GB,11,698.06,7678.66
TXN-05-0987,2026-05-10,Kingston DataTraveler 64GB,10,735.29,7352.9
TXN-05-0988,2026-05-13,TP-Link UE300 Ethernet Adapter,1,1196.94,1196.94
TXN-05-0989,2026-05-19,Logitech K380 Keyboard,13,3207.81,41701.53
TXN-05-0990,2026-05-27,Microsoft LifeCam HD-3000,17,3612.67,61415.39
TXN-05-0991,2026-05-17,Logitech K380 Keyboard,9,3243.56,29192.04
TXN-05-0992,2026-05-09,Logitech K380 Keyboard,11,3191.05,35101.55
TXN-05-0993,2026-05-05,Logitech MX Master 3S,11,8786.55,96652.05
TXN-05-0994,2026-05-21,Logitech K380 Keyboard,6,3134.69,18808.14
TXN-05-0995,2026-05-16,Logitech K380 Keyboard,10,3105.82,31058.2
TXN-05-0996,2026-05-09,SanDisk Extreme Portable SSD 1TB,11,10538.65,115925.15
TXN-05-0997,2026-05-26,Dell P2425H Monitor,1,18501.39,18501.39
TXN-05-0998,2026-05-09,Logitech MX Master 3S,14,9034.91,126488.74
TXN-05-0999,2026-05-21,Belkin USB-C 7-in-1 Hub,1,6167.77,6167.77
TXN-05-1000,2026-05-05,Logitech K380 Keyboard,11,3143.78,34581.58
