Transaction ID,Transaction Date,Product Key,Quantity,Unit Price,Total Sales
TXN-07-0963,2026-07-21,Samsung T7 Shield SSD 2TB,2,18884.89,37769.78
TXN-07-0964,2026-07-09,Dell P2425H Monitor,9,19583.78,176254.02
TXN-07-0965,2026-07-25,Logitech MX Master 3S,15,8957.37,134360.55
TXN-07-0966,2026-07-24,Logitech MX Master 3S,5,9490.31,47451.55
TXN-07-0967,2026-07-07,Belkin USB-C 7-in-1 Hub,19,6665.89,126651.91
TXN-07-0968,2026-07-24,Lenovo ThinkVision T24i,3,22848.17,68544.51
TXN-07-0969,2026-07-30,Cisco CBS110 Network Switch,16,8030.12,128481.92
TXN-07-0970,2026-07-28,Logitech MX Master 3S,18,8990.61,161830.98
TXN-07-0971,2026-07-24,Logitech MX Master 3S,15,9397.94,140969.1
TXN-07-0972,2026-07-29,Poly Studio P15 Video Bar,9,36758.54,330826.86
TXN-07-0973,2026-07-14,Jabra Evolve2 40 Headset,17,11801.71,200629.07
TXN-07-0974,2026-07-20,HP E24 G5 Monitor,6,20351.33,122107.98
TXN-07-0975,2026-07-11,Kingston DataTraveler 64GB,17,674.67,11469.39
TXN-07-0976,2026-07-26,HP E24 G5 Monitor,20,20666.1,413322.0
TXN-07-0977,2026-07-15,Logitech MX Master 3S,12,8739.9,104878.8
TXN-07-0978,2026-07-08,Samsung T7 Shield SSD 2TB,1,17492.45,17492.45
TXN-07-0979,2026-07-28,Samsung T7 Shield SSD 2TB,18,17993.62,323885.16
TXN-07-0980,2026-07-08,Logitech K380 Keyboard,14,3360.46,47046.44
TXN-07-0981,2026-07-25,Belkin USB-C 7-in-1 Hub,19,6780.57,128830.83
TXN-07-0982,2026-07-19,TP-Link UE300 Ethernet Adapter,6,1214.77,7288.62
TXN-07-0983,2026-07-15,Samsung T7 Shield SSD 2TB,15,18676.76,280151.4
TXN-07-0984,2026-07-08,Belkin USB-C 7-in-1 Hub,5,6661.92,33309.6
TXN-07-0985,2026-07-08,Poly Studio P15 Video Bar,19,34702.81,659353.39
TXN-07-0986,2026-07-11,Cisco CBS110 Network Switch,3,8259.46,24778.38
TXN-07-0987,2026-07-19,Belkin USB-C 7-in-1 Hub,14,6561.46,91860.44
TXN-07-0988,2026-07-18,Logitech MX Master 3S,19,9445.03,179455.57
TXN-07-0989,2026-07-28,Logitech Brio 500 Webcam,20,10673.5,213470.0
TXN-07-0990,2026-07-11,Microsoft LifeCam HD-3000,9,3547.54,31927.86
TXN-07-0991,2026-07-22,Logitech K380 Keyboard,13,3227.47,41957.11
TXN-07-0992,2026-07-20,Microsoft LifeCam HD-3000,15,3442.9,51643.5
TXN-07-0993,2026-07-03,Logitech K380 Keyboard,8,3273.77,26190.16
TXN-07-0994,2026-07-28,Cisco CBS110 Network Switch,5,8368.21,41841.05
TXN-07-0995,2026-07-25,Cisco CBS110 Network Switch,1,8650.86,8650.86
TXN-07-0996,2026-07-11,Logitech MX Master 3S,16,9410.64,150570.24
TXN-07-0997,2026-07-14,Dell P2425H Monitor,10,18148.36,181483.6
TXN-07-0998,2026-07-26,TP-Link UE300 Ethernet Adapter,16,1151.91,18430.56
TXN-07-0999,2026-07-06,TP-Link UE300 Ethernet Adapter,13,1212.48,15762.24
TXN-07-1000,2026-07-22,Logitech Brio 500 Webcam,8,11571.53,92572.24
